"GeneID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Expression"	"10L1brain"	"10L2brain"	"10L3brain"	"10L4brain"	"10L5brain"	"22L1brain"	"22L2brain"	"22L3brain"	"22L4brain"	"22L5brain"
"17166"	"TRINITY_DN19402_c0_g1"	0.773359949111109	4.58635095427815	5.87717537187782	8.41735999352404e-05	0.00215145031676582	1.38456529612606	"Unchanged"	436.87	431	645.07	490.02	512.99	902	696.86	1096.03	840.46	743.95
"17167"	"TRINITY_DN19402_c1_g1"	1.72109339257658	-0.678454442618347	3.47669185065112	0.00476004611132927	0.0293205879040163	-1.87905023942177	"Up-regulated"	14	10	7	17	7	17	43	39	20	34
"17168"	"TRINITY_DN19402_c1_g3"	0.206485685214851	-0.285447715531217	0.915263107023254	0.378582988737927	0.556567187424306	-5.78529796496912	"Unchanged"	29	22.66	22	17	21	21.13	18	24	36	14
"17169"	"TRINITY_DN19402_c3_g1"	1.10561042385986	-0.663177489327046	3.09616500875645	0.00954015011082574	0.0466971116520809	-2.53418924164549	"Up-regulated"	10	7	27	12.94	14	19	26	25	27	20
"17170"	"TRINITY_DN19403_c0_g1"	1.06427495658523	0.51348512962638	4.43837528362272	0.000865740523083317	0.00944603666820957	-0.40807313478002	"Up-regulated"	33.23	32.39	20.13	34.21	23.08	51.67	52.72	43.48	58.54	63.87
"17171"	"TRINITY_DN19404_c0_g1"	0.462510068645277	-0.462104660442726	1.33115643717431	0.208565585910954	0.377419262843354	-5.30672973420412	"Unchanged"	28.9	29.9	9.98	13.98	15.98	27.93	24.97	20.92	21.99	13
"17172"	"TRINITY_DN19405_c0_g1"	1.36307366981739	3.99270960461601	7.06822846492722	1.51756333449092e-05	0.000766404710550562	3.2463692616776	"Up-regulated"	231.61	221.29	434.82	227.58	277.97	779.09	549.73	689.6	1090.95	466.77
"17173"	"TRINITY_DN19408_c0_g1"	-0.0568347950461536	3.0200679856935	-0.318852195709957	0.75547477616541	0.853520315526927	-6.90072160155482	"Unchanged"	218.57	190.43	244.5	209.04	256.72	175.14	175.51	193.93	247.68	322.82
"17174"	"TRINITY_DN19408_c0_g2"	1.06981905646799	1.30887526378294	2.95887627126628	0.012273575254779	0.0553775463417176	-3.10311194567392	"Unchanged"	73	43.04	72.92	31.01	35	87	36.27	103	161.02	143
"17175"	"TRINITY_DN1941_c0_g1"	0.256864787873394	9.00395779242072	3.70521988782671	0.00314859706435217	0.0221342324250009	-2.73861383135299	"Unchanged"	12104	11358	11868	13055	13269	17461	15654	15118	16541	13737
"17176"	"TRINITY_DN1941_c1_g2"	-0.552687655162975	-0.929685555525383	-1.62453387408334	0.130951701241848	0.275748895944458	-4.80666252430859	"Unchanged"	20	18	14	16	23	14	17	9	7	8
"17177"	"TRINITY_DN19415_c0_g1"	-1.23555901121173	0.585680695255722	-4.62000858957904	0.000635026869792633	0.00767038562622498	-0.111711851627123	"Down-regulated"	56.45	55.74	90.47	53.9	69.03	14.4	18.36	21.28	44.19	32.57
"17178"	"TRINITY_DN19415_c0_g2"	0.472018710478861	5.54855127904391	4.06525278163437	0.00165771239461519	0.0144756975264007	-1.81057169399752	"Unchanged"	1318.96	897.03	1077.14	947.91	1254.63	1267	1290.92	1823.14	1889.65	1232.83
"17179"	"TRINITY_DN19415_c1_g1"	0.315728392831332	3.33444418319381	2.55459607277838	0.0257275453961926	0.0916402699177676	-4.23393138730932	"Unchanged"	200	233	292	275	235	334	254	286	371	289
"17180"	"TRINITY_DN19415_c1_g2"	0.265969813152937	3.53976093230891	2.55250954322594	0.0258254648443785	0.0918734726417756	-4.27703023105972	"Unchanged"	276	274.52	347	274.75	267	417	292.06	328.91	421.57	287.34
"17181"	"TRINITY_DN19417_c0_g1"	0.248253656673723	-0.671227069266413	0.633082539294192	0.538891568354793	0.696930028453128	-5.90530049785403	"Unchanged"	21.5	16.41	30.86	10	11.67	7.28	17.79	17.57	24.27	22.44
"17182"	"TRINITY_DN1942_c0_g1"	-0.190783584496909	4.79696354694475	-2.04957062223454	0.0635803232055684	0.169577666820677	-5.33715264887532	"Unchanged"	838.2	700.97	953.79	793.56	781.04	632.07	699.68	653.38	890.11	655.5
"17183"	"TRINITY_DN19424_c0_g1"	0.406290395793482	2.35370951886824	0.993028796274456	0.340845943739228	0.520584742974476	-6.29922013425469	"Unchanged"	135.34	201.92	56.67	164.34	102	171.08	122.12	120.66	119.67	335.14
"17184"	"TRINITY_DN19424_c1_g1"	-0.119368822276114	1.30370038612487	-0.600841859350995	0.559437751317565	0.713183445701486	-6.37912659841786	"Unchanged"	87.67	73.25	81.75	48.63	71.56	71	41.54	53.35	112.58	49.65
"17185"	"TRINITY_DN19427_c0_g1"	-0.912281949379104	-1.82282554977242	-2.04248464896068	0.0643740826917712	0.17097371608419	-3.99232064656925	"Unchanged"	9	11	12	13	14	11	2	2	7	3
"17186"	"TRINITY_DN19429_c1_g1"	0.330104789479988	-0.526971512742239	1.09280415345693	0.296531869990062	0.475972628076368	-5.55770153103081	"Unchanged"	26	14	22	12	18	28	14.05	22	14	22
"17187"	"TRINITY_DN19429_c2_g1"	0.409648788832088	0.178564069874538	1.26002576559388	0.232281574218196	0.405443570594714	-5.52890302871294	"Unchanged"	15.61	39.3	31.98	19.61	43.56	28.56	38.44	23.26	46.63	33.3
"17188"	"TRINITY_DN1943_c0_g1"	0.46578541723515	5.32109577093467	5.8198355116833	9.18559377239318e-05	0.00226894608358946	1.21044281687764	"Unchanged"	898.64	993.8	962.91	886.89	889.81	1327.89	1193.7	1255.95	1357.91	1179.98
"17189"	"TRINITY_DN19430_c0_g1"	0.510181080979209	-1.13336353533257	0.921042033499028	0.375681654447023	0.554081709756602	-5.53351534385297	"Unchanged"	5.61	11.18	39.84	12.97	6.53	17.91	5.45	11.6	13.66	20.82
"17190"	"TRINITY_DN19432_c0_g1"	-2.72652255619281	-0.354576432837074	-2.37895419456572	0.03537385747045	0.113753073292849	-3.66426207689934	"Unchanged"	77	64	315	20	16	7	3	11	5	12
"17191"	"TRINITY_DN19434_c0_g1"	0.143290041561062	1.73914573644753	0.658933590156087	0.522731363255447	0.683327282705898	-6.44091145310879	"Unchanged"	99	70	67	113	98	99.22	103	66	138.45	73
"17192"	"TRINITY_DN19435_c0_g1"	1.24606708385699	-0.742112178008146	3.90412602836215	0.00220541556451062	0.0174530420441288	-1.18883669869567	"Up-regulated"	21	9	13	6	13	19	22	30	32	16
"17193"	"TRINITY_DN19438_c0_g1"	0.00202491982012161	1.47294184559533	0.0127100191540866	0.990073904275218	0.995143497094493	-6.60773137780668	"Unchanged"	95.26	66.84	79.3	71.44	71.02	70.01	86.42	68.19	83.67	62.23
"17194"	"TRINITY_DN19439_c0_g1"	0.841964112770973	-0.60655745488618	3.08012382115609	0.00982503806608587	0.0476224022324166	-2.58182367196896	"Unchanged"	12.1	16.96	10.8	19.53	14.77	22.15	19.26	25.24	22.31	18.97
"17195"	"TRINITY_DN1944_c0_g1"	-0.761106446859055	1.93802853493025	-4.21440754828314	0.00127602971480172	0.0122169569121247	-0.985706918067852	"Unchanged"	154	114	152	94	179	79	56	106	95	64
"17196"	"TRINITY_DN19440_c0_g1"	-0.762808767462786	0.282893862927541	-3.02913324495718	0.0107886587224165	0.0507068663751376	-2.80501442139636	"Unchanged"	52.3	54.75	56.25	35.32	31.2	20.14	15.25	25.15	40.46	19.25
"17197"	"TRINITY_DN19442_c0_g1"	-1.0649510874774	1.03561526505409	-0.982714054382244	0.345689288634173	0.525191645431729	-6.00085689825925	"Unchanged"	24.98	180.87	71.08	46.03	202.91	179.22	51.37	113.42	1.69	38.02
"17198"	"TRINITY_DN19445_c0_g1"	0.342722413988443	0.75327031786023	1.78933627291546	0.0995291454197412	0.229093937728529	-4.9473328966926	"Unchanged"	38.97	41.06	49.01	40.45	42.13	61.7	45.94	56.13	57.68	31
"17199"	"TRINITY_DN19446_c0_g1"	0.267481169545578	5.46601892531199	2.85560599914399	0.0148347783186984	0.0631409678012616	-4.01648793777023	"Unchanged"	1075.87	993.79	1167	1160.28	1113.88	1411.93	1002	1339	1781	1070
"17200"	"TRINITY_DN19446_c0_g2"	0.592077234656211	0.263027835589166	1.04298625145923	0.31808575677387	0.49782759464471	-5.78033909128602	"Unchanged"	24.66	21.57	11.06	49.1	60.78	79.14	40.98	11.55	71.23	25.79
"17201"	"TRINITY_DN19446_c1_g1"	0.304492266736027	-0.0845245468173145	0.859030552464595	0.407627833609886	0.583454881523034	-5.87748836767277	"Unchanged"	40.46	24.71	12.4	23.85	29.23	38.3	19.46	24	49.25	12.7
"17202"	"TRINITY_DN19447_c0_g1"	0.741822836792663	2.06626113166129	4.58107000539663	0.000678404715739242	0.00803027440560895	-0.37399206486231	"Unchanged"	81	105	101	83	80	123	128	153	216	121
"17203"	"TRINITY_DN19448_c0_g1"	0.295829865232963	2.44105141135971	1.61872133849973	0.132204601681388	0.277700512165599	-5.56056960398055	"Unchanged"	102	108	149	164	159	140	154	198	178	150
"17204"	"TRINITY_DN1945_c0_g1"	-0.238243418110776	3.97304864174377	-1.37107107093831	0.196150561614469	0.362244506205778	-6.20294921513094	"Unchanged"	460	307	465	629	516	371	381	355	548	331
"17205"	"TRINITY_DN1945_c0_g2"	-0.328633367692445	1.60060714671469	-1.6414610568808	0.127362214471774	0.270722577959042	-5.34382976039581	"Unchanged"	110.01	65	128.03	85.93	88.18	71	75	51	98.3	70
"17206"	"TRINITY_DN19450_c0_g1"	0.525168512729293	0.20600518065248	1.28211492627114	0.224694068592445	0.39698993291576	-5.508402131166	"Unchanged"	45.99	29.16	17	35.89	20.4	27.38	20.46	55.89	85.26	17.34
"17207"	"TRINITY_DN19452_c0_g1"	0.0349499424663427	1.24392394455191	0.14277646442574	0.888902887585411	0.936829704949612	-6.54424514113608	"Unchanged"	60	76	49	58.41	85.35	99.26	60	66	51	49
"17208"	"TRINITY_DN19453_c0_g1"	0.0516112126191889	0.0535479734780651	0.232298508815902	0.820331075266228	0.895469601842643	-6.25455199278867	"Unchanged"	29.8	26.96	34.53	19.28	36.38	21.11	23.79	32.41	28.69	28.5
"17209"	"TRINITY_DN19455_c0_g1"	0.71758025929933	-1.18556923275975	1.08413405541385	0.300201644975578	0.479839312035062	-5.35754121198845	"Unchanged"	2.11	21.2	26.24	15.44	7.29	13.35	6.29	12.57	15.98	21.26
"17210"	"TRINITY_DN19456_c0_g1"	0.135989628864393	1.92209552353967	0.82604638529524	0.425348583955083	0.59907646252786	-6.35575338849281	"Unchanged"	113.06	101.1	99	93.08	92.15	120.1	82.26	137.24	142.29	67
"17211"	"TRINITY_DN19458_c0_g1"	0.611150021868298	0.386371475301171	2.90955750747343	0.0134364648374958	0.0590113814585409	-3.03325628527919	"Unchanged"	32	21	38	35	28	43	38	44	53	32
"17212"	"TRINITY_DN1946_c0_g1"	-0.356581921661646	6.06176412199484	-4.09917949949966	0.00156156878531265	0.0139329540357513	-1.79613388704385	"Unchanged"	2488	1879	1953	1796	2303	1588	1259	1718	2022	1429
"17213"	"TRINITY_DN19460_c0_g1"	0.42111254596246	-0.494730965796318	1.10034793509786	0.293366563267486	0.47243525514972	-5.55754025438887	"Unchanged"	24.75	28.53	13.73	19.49	10.1	33.14	18.4	21.37	26.84	8.79
"17214"	"TRINITY_DN19461_c0_g1"	-2.1441404263609	0.873197063840346	-0.793955324805077	0.443071506369447	0.614570314764844	-6.08454657109022	"Unchanged"	458.69	389.33	0	246.36	513.31	261.34	0	336.1	0	266.73
"17215"	"TRINITY_DN19462_c0_g1"	3.53784389729564	-1.31750105840071	4.48795473319182	0.000795175696268335	0.00891209587795817	-0.650498537403177	"Up-regulated"	10	11	0	0	18	31	34	35	49	30
"17216"	"TRINITY_DN19468_c0_g1"	0.689216940926666	-0.449216031924307	1.73088400038073	0.109804707542128	0.244810126575009	-4.77992676124126	"Unchanged"	11.38	9.43	28.23	27.59	17	25.33	30.44	23.1	30.7	11.44
"17217"	"TRINITY_DN1947_c0_g1"	-0.227729318202211	4.30347831018157	-1.547405995825	0.148450527675465	0.300184870651952	-6.02465806825089	"Unchanged"	629	546	592	587	555	588	550	548	537	304
"17218"	"TRINITY_DN19474_c0_g1"	0.135648521607085	2.96903599057622	0.933977140675243	0.369244023030816	0.547967358507793	-6.49184791465341	"Unchanged"	197.01	185.02	249.04	154	230.07	213.38	236.34	198.39	229.22	246.07
"17219"	"TRINITY_DN19475_c0_g1"	-0.0587625132155109	4.69986719616267	-0.575001359089258	0.576211551779133	0.725849333290537	-7.08509076744506	"Unchanged"	701.78	725.61	885.03	649.94	684.52	720.95	506.68	688.86	953	617.36
"17220"	"TRINITY_DN19475_c0_g2"	-0.306678856734236	1.95290018283186	-1.65448342259913	0.12465998456946	0.266906354535256	-5.40201271335087	"Unchanged"	106.75	128.46	109.53	131.01	118.85	93.73	80.79	118.63	129.43	55.27
"17221"	"TRINITY_DN19476_c0_g1"	0.61356072525911	-1.44403090448319	1.42440776742121	0.180524024148787	0.342694478482364	-4.90715879976821	"Unchanged"	17	7	5	5	17	19	5	11	15	7
"17222"	"TRINITY_DN19477_c0_g1"	3.14807836474396	-1.21596321631227	4.51990560518776	0.000752905470283532	0.00859955989052069	-0.478983254574725	"Up-regulated"	3	2	7	8	9	60	27	20	55	19
"17223"	"TRINITY_DN19478_c1_g1"	0.140477262501584	0.792160485920466	0.523499283292001	0.610426708985937	0.751544187796055	-6.30647142702647	"Unchanged"	49.8	52.56	60.61	28.4	48.06	53.05	27.91	49.85	98.48	28.94
"17224"	"TRINITY_DN19479_c0_g1"	0.320807177730327	1.75178533133877	1.97810460249823	0.0720207170762297	0.184082651432951	-4.87233028830692	"Unchanged"	87	71	80	90	90	112	95	77	150	80
"17225"	"TRINITY_DN1948_c0_g1"	0.185065106363785	2.09591344866327	1.32921565143655	0.209185354619221	0.378150778486242	-5.86960444846829	"Unchanged"	132	84	105	118	116	128	100	112	165	112
"17226"	"TRINITY_DN1948_c0_g2"	0.191456896965197	3.04032257796812	1.43422911956649	0.177763527340007	0.33943254398983	-5.94072969330577	"Unchanged"	249	178	163.97	215	250	252	209.44	241	297	201
"17227"	"TRINITY_DN1948_c1_g1"	0.162180370464343	5.93809960506754	2.01563722683106	0.0674660997263597	0.176285003373195	-5.5186861538726	"Unchanged"	1669.85	1488.97	1628.82	1554.55	1592	2100.79	1442.8	1787.73	1877.03	1550.68
"17228"	"TRINITY_DN1948_c2_g1"	-0.14354982907304	4.02870070359616	-1.58329770501743	0.140069437135242	0.288372639207501	-5.92892240227472	"Unchanged"	486.18	464.13	524.74	379.57	480.75	424.13	326.01	489.56	505.98	382.14
"17229"	"TRINITY_DN1948_c3_g1"	-1.07248511987333	0.798450646178531	-4.80719928131287	0.000463519072965208	0.00622718174784797	0.173222210235814	"Down-regulated"	91.75	71.52	59.31	65.24	65.1	21.62	27.71	23.59	51.54	33.85
"17230"	"TRINITY_DN1948_c4_g1"	0.295810764763504	0.326791908464071	1.1239676878032	0.283622058951074	0.462048697388002	-5.71267399156572	"Unchanged"	27	24.92	41.39	37.19	33.43	48.56	44.63	30.02	37.82	23
"17231"	"TRINITY_DN19480_c0_g1"	-0.779438211131858	-1.11326579255457	-2.0481375883116	0.063740108382292	0.169870558823129	-4.14458127707909	"Unchanged"	18.99	27.88	20.67	7.53	18.49	11.38	6.02	5.65	8.9	9.17
"17232"	"TRINITY_DN19482_c0_g1"	-0.493367175580793	-0.643389041224398	-0.927103975475358	0.372654982652309	0.551135993670486	-5.67618691830789	"Unchanged"	9.92	21.53	37.47	12.08	53.67	17.96	14.24	14.3	18.24	4.4
"17233"	"TRINITY_DN19484_c0_g1"	-0.561039370573133	-0.1467882122076	-1.89299927304546	0.0834210483780361	0.203323234770084	-4.6075702876554	"Unchanged"	38	36	30	18.04	40	22	9.93	21	38	10
"17234"	"TRINITY_DN19487_c0_g1"	0.910749809717992	2.87054282812979	7.63484674083901	7.16085007955867e-06	0.000500854514543235	4.13143919864153	"Unchanged"	127	154	139	154	155	261	256	261	325	261
"17235"	"TRINITY_DN1949_c0_g1"	0.0491825457836789	2.64188168650197	0.317513695430592	0.756464463273407	0.854045852928003	-6.8190657151941	"Unchanged"	145.01	192.01	197.15	146.01	159.12	216.8	168.47	174	197.52	116
"17236"	"TRINITY_DN1949_c1_g1"	0.0241251139191222	-0.725917168692563	0.0799857755807627	0.937604215592374	0.965015912089559	-6.09157706042243	"Unchanged"	15.28	15.47	27.19	11	20.56	21.66	15.8	15	14	10
"17237"	"TRINITY_DN1949_c2_g1"	0.275482320742325	4.94946055160015	2.68392715314069	0.0203183372522321	0.0781941643257272	-4.26674971052174	"Unchanged"	689.58	886.93	800.39	737.16	731.56	989.34	878.36	868.33	984.93	863.04
"17238"	"TRINITY_DN19490_c0_g1"	0.125846982054448	0.758486764674268	0.571953227220866	0.578207804232524	0.727454216321503	-6.2712861388936	"Unchanged"	39.63	44.51	53.64	35	56.04	42.33	36	45.75	44.69	65.87
"17239"	"TRINITY_DN19491_c0_g1"	-0.420666868317213	5.89629698845881	-5.10047767869546	0.000285790060870225	0.00459757681182858	-0.0242513324022156	"Unchanged"	2181.9	1806.87	2010.77	1469.87	2036.67	1384.9	1106.4	1523.75	1634.04	1314.36
"17240"	"TRINITY_DN19491_c0_g2"	0.224191946170468	-0.854695937619558	0.825085198000794	0.425872530577333	0.599550480409777	-5.71439309423518	"Unchanged"	13	16	20	11	16	15	7	16	20	16
"17241"	"TRINITY_DN19491_c2_g1"	-0.279138957422855	0.854389581805962	-1.48943509149465	0.162901797065792	0.32012398454388	-5.38915964640595	"Unchanged"	75.35	49.23	53.09	38.99	66.95	51.63	28.85	39.47	58.35	37.91
"17242"	"TRINITY_DN19493_c0_g1"	0.773567275624679	1.01834846777009	1.55007794756859	0.147811971209685	0.29940566535327	-5.33865629706909	"Unchanged"	74.43	72.92	63.3	26.46	17.04	39.03	28.29	98.01	126.96	108.62
"17243"	"TRINITY_DN19493_c1_g1"	-4.14511796202999	-1.44265694359503	-1.74728150871094	0.106830154405829	0.240331913972544	-4.28587346566012	"Unchanged"	73.29	69.98	64.23	130.87	4.96	0	0	63.47	7.21	0
"17244"	"TRINITY_DN19493_c1_g3"	1.11669138287349	-0.342277440996755	1.64574205239697	0.126468239060316	0.269553430413796	-4.90522477306361	"Unchanged"	47.55	18.18	23.46	11.14	4.53	12.99	10	39.62	64.47	57
"17245"	"TRINITY_DN19494_c0_g1"	-0.304407002942412	-0.947223467635182	-0.79498118351614	0.442497639275565	0.614164772324111	-5.70153893534415	"Unchanged"	21.01	18	12	15	20.22	20	11.98	9	19	3
"17246"	"TRINITY_DN19495_c0_g1"	0.0766265288352951	2.76805667811773	0.356596825871485	0.72775966322912	0.835766560590665	-6.83279514219176	"Unchanged"	152.96	170.31	293.55	175.27	138.92	220.16	190.05	228.64	163.5	158.38
"17247"	"TRINITY_DN19495_c0_g2"	0.264246211870875	4.09379478955776	1.69172177533043	0.117210201704433	0.255869730389477	-5.78461579234656	"Unchanged"	369.01	346.3	437.65	399.28	610.91	490.49	417.93	599.19	718.05	364.74
"17248"	"TRINITY_DN19495_c0_g3"	0.520709390382987	1.7747204526552	2.83512120088796	0.0154028433285521	0.0647781683664485	-3.42239721239415	"Unchanged"	76	100	97.01	53	76	106	110	91	161	90
"17249"	"TRINITY_DN19495_c0_g4"	0.374306596271416	2.89996885506525	2.59434497274987	0.0239299991596342	0.0872293723172088	-4.07770365043275	"Unchanged"	173	162	179	145	244	230	163	252	332	202
"17250"	"TRINITY_DN19495_c0_g5"	-1.22581558200091	0.227140076629994	-5.31149864281935	0.000203310732466671	0.00373086169014667	0.997362074087479	"Down-regulated"	55.79	51.85	48.33	52.36	42.4	27.13	21.39	16.83	18.88	12.93
"17251"	"TRINITY_DN19495_c3_g1"	0.357421382873215	1.14953309068667	2.11591990168139	0.0565797564789007	0.156755783142007	-4.52517322236276	"Unchanged"	49.96	56.57	56.17	56.95	55.65	62.8	50.89	59.33	103.3	61.52
"17252"	"TRINITY_DN19495_c6_g1"	0.300108324925104	1.01983362764634	0.798817588402772	0.440355819215938	0.612373843859457	-6.17212591769122	"Unchanged"	51	54	29	60	67	40	94	73	37	75
"17253"	"TRINITY_DN19495_c7_g1"	-0.108269254411949	2.38191174651121	-0.578207014911846	0.574116117108042	0.724168388130226	-6.63776687349483	"Unchanged"	192.59	114.61	121.04	172.57	147.63	111.54	108.32	161.83	150.17	152.65
"17254"	"TRINITY_DN19496_c0_g1"	0.0395458449292202	-0.150277507864414	0.156163614052862	0.878573668161818	0.930966304013042	-6.22453115383675	"Unchanged"	27	31	22	25	23	22	19	18	23	34
"17255"	"TRINITY_DN19497_c0_g1"	-0.0120764842364226	-1.80480625160661	-0.00995941124886109	0.992221948398534	0.996292874742057	-5.70663280290235	"Unchanged"	0	17.61	20.2	14.27	19.76	16.81	0	4.13	29.21	8.82
"17256"	"TRINITY_DN19498_c0_g1"	-0.348474571091798	2.24731500346497	-2.04369411631519	0.0642379485838802	0.170787343054596	-4.87277363198402	"Unchanged"	146.44	157.11	156.33	93.14	186.48	115.34	104.19	137.31	115.36	96.52
"17257"	"TRINITY_DN19498_c1_g1"	0.593518774617204	1.90292065024303	3.21095583796596	0.00773018749065686	0.0406824023032721	-2.77369094448771	"Unchanged"	85.01	64	103	78	94	124	77	138	139	155.15
"17258"	"TRINITY_DN19499_c0_g1"	-0.710824421604893	-0.805648763695172	-2.10164160802184	0.05802221549473	0.159485284569453	-4.13996200120493	"Unchanged"	29.86	16.31	20.24	11	35.5	13	5	10	13.01	13
"17259"	"TRINITY_DN195_c0_g1"	0.135673129913468	8.08706820486804	0.290506267649968	0.776528209034152	0.867117404620917	-7.53553265405093	"Unchanged"	10840.28	10857.96	2776.53	11419.12	4369.22	10773.28	12600.23	7132.02	9693.84	3210.97
"17260"	"TRINITY_DN195_c1_g1"	-0.857518650322192	1.88759432159771	-3.04305562875692	0.0105165063978775	0.0497778193065556	-3.06611346048605	"Unchanged"	201.61	116.54	159.91	68.96	172.75	79.53	51.16	59.75	145.55	54.06
"17261"	"TRINITY_DN195_c1_g2"	-0.17295706159755	6.52721012108594	-1.54862280622971	0.148159433099049	0.299888687305555	-6.27561223768815	"Unchanged"	3180.87	2323.5	3282.8	1981.73	2860.68	2257.42	1964.6	2334.33	3251.4	2026.1
"17262"	"TRINITY_DN195_c1_g3"	-0.259422732703704	4.61681975114536	-2.00911736289169	0.068237580282384	0.177680997219549	-5.37726691265972	"Unchanged"	962.48	649.06	866.19	509.84	748.74	633.85	528.84	597.32	825.32	483.81
"17263"	"TRINITY_DN1950_c0_g1"	0.289233392450932	4.65366531709217	3.25665324252606	0.007110020792986	0.0384747511566865	-3.1871044007547	"Unchanged"	591	694	592	573	659	808	653	808	875	631
"17264"	"TRINITY_DN19500_c0_g1"	0.809507851099439	0.313095530159894	4.30945010383232	0.00108153175751541	0.0109692832824703	-0.606218645766214	"Unchanged"	31	26	22	29	27	43	42	43	48	36
"17265"	"TRINITY_DN19501_c0_g1"	-1.96683951943183	2.07743380674059	-10.7962850749581	2.01426307480453e-07	7.30385219344622e-05	7.59849644131363	"Down-regulated"	260.68	195.74	244.13	170.4	277.55	46.1	43.3	63.3	95.22	42.94
"17266"	"TRINITY_DN19504_c0_g1"	-0.253713100611876	2.35337787586537	-1.44220149655051	0.17554895692911	0.336657616399802	-5.78163055304137	"Unchanged"	176.56	128.1	181.23	159.76	122.77	120.93	83.06	178.58	149.89	113.61
"17267"	"TRINITY_DN19504_c2_g1"	-0.508573349246194	2.80711091139948	-2.36257759012796	0.0364338200348142	0.116047949421791	-4.45814304706753	"Unchanged"	247	173	309	159	282	163	84	203	248	138
