"","GeneID","logFC","AveExpr","t","P.Value","adj.P.Val","B","10L1brain","10L2brain","10L3brain","10L4brain","10L5brain","22L1brain","22L2brain","22L3brain","22L4brain","22L5brain"
"965","TRINITY_DN1644_c4_g2",1.34232522053327,0.676805842908691,3.67026558096747,0.00335315361785082,0.0231096526138525,-1.73462309153123,33.28,34.48,29.31,28.82,18.84,91.71,106.12,33.24,61.75,68.22
"966","TRINITY_DN16445_c2_g1",2.02780095209741,-1.00855697664071,5.06532732664213,0.000302652936154616,0.00476871258701788,0.467532264423628,9.82,6.09,6.98,3.21,15.19,17.84,29.43,22.49,34.17,26.09
"967","TRINITY_DN16447_c1_g1",1.18794943747354,0.182740919998596,4.49115715360113,0.000790829385311379,0.00888045287564468,-0.292088454479665,18,19,28,23,21,43,48,41,38,55
"968","TRINITY_DN1645_c3_g1",-2.38977397574371,0.690010102031529,-7.41746365157604,9.50834817379559e-06,0.000581088275866198,3.85457290645073,110.51,73.54,131.76,62.42,155.07,13.1,15.29,13.25,34.31,15.21
"969","TRINITY_DN1647_c0_g1",1.95555634070205,5.20985561387246,6.57046479698009,3.03468622597758e-05,0.00115587968149262,2.40115429972248,729.25,502.92,420.52,350.9,651.06,2159.86,1538.24,3009.62,3074.64,897.58
"970","TRINITY_DN16471_c0_g1",-1.22992303434392,2.9261679093418,-5.30942619968285,0.00020398557742941,0.00373684617093907,0.72248175308883,406.36,272.51,414.42,179.76,377.14,131.54,83.58,136.25,232.01,116.48
"971","TRINITY_DN16475_c0_g1",-2.04081195598365,-0.0981639595927984,-6.2073810094102,5.13567093371129e-05,0.00160769764053443,2.21863026513173,67,53,68,28,60,20,8,7,16,7
"972","TRINITY_DN16482_c0_g1",2.31475476623911,-1.63618136560492,3.70930426488628,0.00312554583285984,0.0220237807222542,-1.58764712275023,6,5,4,10,2,23,23,21,13,11
"973","TRINITY_DN16488_c1_g1",-2.15862988308636,-0.066477419880996,-6.25083653472922,4.81774130407211e-05,0.00153690186081986,2.27165637932943,75.87,51.74,74.3,31.52,61.73,7,4,14,21.05,11.87
"974","TRINITY_DN16490_c0_g1",-1.46110324855697,-0.29682099737284,-3.11731952334169,0.0091771161432487,0.0455472692898476,-2.53502825196987,60.82,46.44,19.08,30.59,51.02,18.68,2.01,7.62,23.49,17.23
"975","TRINITY_DN16511_c0_g1",-1.08245206410354,0.4302300684599,-4.74964403539337,0.000510372535556556,0.00662838409299346,0.109849377186104,74.68,45.4,52.78,45.76,60.25,22.54,11.34,25,41.07,22
"976","TRINITY_DN16513_c0_g1",-1.10514722949476,1.53698715460051,-4.72842914856948,0.000528872896255896,0.00678281671781524,-0.0388768354483471,125.78,98.94,130.67,118.89,116.62,61.03,21.14,46.92,101.35,52.19
"977","TRINITY_DN16513_c5_g1",2.37839104386137,-0.704925737790527,4.86323277869441,0.000422223434596773,0.00588007290494195,0.234867354311578,15.74,8.72,8.45,2.63,10.39,29.12,51.83,20.22,52.3,38.93
"978","TRINITY_DN16533_c1_g1",1.92891160935346,-1.9880875140868,3.32037837181729,0.00632832040827187,0.0354812571205356,-2.17764860813946,6.13,3,5,1,10.09,14.37,15.08,8,12,12
"979","TRINITY_DN16533_c6_g1",2.61731444130683,-0.966612428924381,3.47862199442849,0.00474338184362993,0.0292567398737822,-1.85915777663784,6.19,3.99,4.98,4.99,17.58,110.46,29,18.86,29.15,19.98
"980","TRINITY_DN16551_c0_g1",1.08981521434345,0.73977973747413,3.73208321314994,0.00300012921580393,0.0214175125576574,-1.64059867041394,27,26,57,19,48,57,44,67,118,52
"981","TRINITY_DN16554_c1_g1",1.78887807707484,-0.974272692647484,5.05439981858497,0.000308106156818582,0.00482667107589847,0.491485825125846,7,5,9,12,11,24,24,26,22,22
"982","TRINITY_DN16560_c0_g2",1.99570492835311,0.577972745797143,8.75367225743189,1.81074449434854e-06,0.000228520067139018,5.33525497605237,29.82,22.04,29.22,15.51,14.66,80.16,78,78.1,81.09,77.21
"983","TRINITY_DN16563_c0_g1",-1.43371177394084,0.44083440012997,-3.52211436074549,0.00438326543892687,0.0277446980668767,-1.95582154498303,48,85,45,51,98,9,10,27,35,37
"984","TRINITY_DN16582_c0_g2",1.35846421965696,2.81044583133667,3.48418398328127,0.0046956934922453,0.029039620777341,-2.43485306541627,98.68,99.37,103.05,174.93,135.12,430.77,566.32,285.47,179.42,216.06
"985","TRINITY_DN16602_c0_g1",2.13784323108483,2.28101068355698,4.0181566270073,0.00180144949057192,0.0152971289194339,-1.35308364726874,41,71.91,76,57,91.11,531.45,73,506,330.86,220.85
"986","TRINITY_DN16610_c0_g1",1.02700850488638,3.09188233054632,8.91371933418313,1.50362309967671e-06,0.000207222399429233,5.68891748179308,164,172,159,173,144,319,307,373,365,293
"987","TRINITY_DN16624_c0_g5",1.35291174687363,-1.17934124105658,3.06690042445443,0.0100663040479114,0.0483475934463954,-2.5104007927875,6.29,5.33,13.69,4.31,17.86,16.75,20.49,11.03,19.26,22.31
"988","TRINITY_DN16628_c0_g2",-1.14721739214802,-0.297462477113134,-3.19119840582135,0.00801499422055401,0.0416658546135691,-2.42626482656169,35.87,44.73,59.27,24.46,20.17,10.09,14.91,14.91,17.99,9.36
"989","TRINITY_DN16642_c0_g1",1.25197275395402,1.38593042890522,5.5658271920196,0.000136002670099807,0.00288498256912102,1.32460118726723,62,38,46,47,45,84,121,120,100,124
"990","TRINITY_DN16646_c0_g1",1.10183280692922,0.401709934453668,3.14635748482496,0.00870133389225365,0.0439396761427507,-2.61614415868842,39.03,18.46,21.75,27.02,27.19,73.65,59.62,47.12,76.89,19
"991","TRINITY_DN16650_c0_g2",-1.16472167262387,0.461512776729873,-5.19538265503871,0.000245018900662922,0.00418333353638391,0.812686270910091,74.76,65.66,43.55,58.48,49.06,24.83,22.23,22.31,25.97,19.11
"992","TRINITY_DN16678_c0_g1",-1.2095946466221,1.99041467218671,-4.39282341708692,0.000936338774617751,0.00994695357231135,-0.674757649664807,220.22,131.59,105.8,141.91,270.2,56.68,58.87,64.02,105.28,67.2
"993","TRINITY_DN16678_c0_g2",1.12651547750395,3.01373736741168,5.24404062623234,0.000226537419497195,0.00397942834359852,0.596240702374722,128,154,234,163,100,362,238,422,391,241
"994","TRINITY_DN16684_c1_g1",2.70671572788028,-2.04588854448975,4.44894281588495,0.000850170465648092,0.00932678005964019,-0.846438787310283,2,2,7,4,4,13,12,24,15,13
"995","TRINITY_DN16700_c0_g1",-1.45275408960148,-1.07597502703414,-3.21570737636248,0.00766323251946924,0.0404513664563715,-2.27637569657995,36.61,21.19,11.62,19.95,32.35,4.28,2.21,11.59,9.69,6
"996","TRINITY_DN16700_c1_g3",-1.8538809613371,-1.07533149919221,-4.10359953280673,0.00154947553470547,0.0138454943006679,-0.897742042738824,45.79,15.17,32.37,21.72,21.51,10.74,4.86,3.92,5.05,4.25
"997","TRINITY_DN16709_c1_g1",-1.72901560000605,-0.455292096724138,-3.56834722273,0.00403098615320379,0.0262354155628703,-1.74614619541537,56.34,46.18,48.72,35.03,16.52,16.48,4.24,14.69,7.15,7.05
"998","TRINITY_DN1671_c5_g1",1.23724574312193,6.13198264204047,11.6618975595155,8.79244635242709e-08,5.09308753825012e-05,8.40320024660164,1095.72,1237.53,1352.36,1199.73,1374.72,3191.21,2504.32,3047.56,2705.91,3019.17
"999","TRINITY_DN16723_c0_g1",-1.84975821054805,0.717905512607104,-6.46408097017197,3.53396864785466e-05,0.00127669144327648,2.65201619456542,135.48,70.4,76.14,87.61,72.01,22,10,27,23,31
"1000","TRINITY_DN16734_c1_g1",-1.31467826092216,0.00409590939977138,-4.05737900736199,0.00168088997740094,0.0146160668479362,-0.990464332796169,39.04,49.08,65.06,44.24,31.76,14.92,20.5,18.34,21.31,6.53
"1001","TRINITY_DN1677_c0_g4",-3.46201951135234,-0.808812400110859,-5.91811717769572,7.91068599437256e-05,0.00207559151915059,1.30273058343405,32.38,56.3,57.13,61.81,62.35,5.02,1.56,1.11,3.58,9.22
"1002","TRINITY_DN1677_c2_g1",1.74164249686492,2.89880348324674,5.07862369106605,0.000296154240100481,0.00470997815008925,0.358254932487722,110,179,63,149,93,312,298,356,321,646
"1003","TRINITY_DN16803_c0_g2",1.49972652946452,2.02401051591657,7.70495535581327,6.54285606483823e-06,0.000475765353238792,4.27863123158819,70,70,78,73,48,206,166,218,164,180
"1004","TRINITY_DN16803_c0_g3",1.32445673809485,2.9968303565399,6.0518394314465,6.46931044565723e-05,0.00184419425812234,1.88504648190986,158,159,111,152,113,397,383,367,262,327
"1005","TRINITY_DN16814_c1_g2",1.06348584581586,1.86387738917174,5.04905528786192,0.000310810829391843,0.00485645269217228,0.44477773989659,46.15,71.51,95,65,81.01,175.52,111.1,172.11,142.31,118.93
"1006","TRINITY_DN16825_c0_g1",-1.54645919873263,0.502541152477882,-3.88434064902349,0.00228452751076325,0.0178573980155932,-1.3354209591424,107.53,38.14,87.81,40.96,85.23,18.91,17.15,9,31.93,38.72
"1007","TRINITY_DN16829_c0_g2",1.7850314668574,-0.977642476992773,3.28525024355662,0.00674779282910642,0.0370988779710833,-2.16571319984416,3.16,4.34,21.03,7.27,17.72,29.32,27.64,16.91,20.46,27.41
"1008","TRINITY_DN1689_c2_g1",2.22632973155031,-0.174555547509084,5.04353294554988,0.000313631743038484,0.00488509282233854,0.584063989992646,8,12,10,10,29,36,38,53,116,33
"1009","TRINITY_DN16894_c2_g1",-1.07970047448074,-0.693473708585096,-3.18283621217132,0.0081387076479292,0.0420551441837846,-2.38232095774901,25.52,26.04,29,13,44,14,5.64,9.34,15,7
"1010","TRINITY_DN16920_c1_g1",1.18885768810894,-0.0549261058200461,3.25401106026825,0.00714446681935468,0.0385807593794577,-2.3598393798979,12.94,15.56,25.87,22.83,19.75,67.03,19.81,23.42,66.65,30.26
"1011","TRINITY_DN16923_c2_g1",1.39870504435199,-0.012816715974223,4.50683582923607,0.000769905551319432,0.00870707131113153,-0.251331453220393,18.45,21.04,31,10.33,13,43,29.04,60,38,44
"1012","TRINITY_DN16931_c2_g1",-1.76374328526853,-0.55833918113704,-4.70341978488526,0.000551588395408263,0.00696973671085235,0.0565842636705192,29,38,44,28,39,3,12,16,11,6
"1013","TRINITY_DN16938_c0_g1",-1.37864011788807,0.173896094169574,-4.42649290602136,0.000883603736961778,0.00958289613215019,-0.393988862586149,58.01,33,62,65,42.01,11,25,19,18,16
"1014","TRINITY_DN16940_c0_g1",-2.02941110906874,0.0857952870386713,-9.49985392337815,7.77572920208235e-07,0.000156699427703031,5.82601407791482,59.15,52.29,71.88,53.47,60.08,11.39,14.19,10.9,15.26,11.95
"1015","TRINITY_DN16942_c0_g1",-1.24510092058066,1.10938986471272,-3.97041818856365,0.00196035578611725,0.0161823814786315,-1.27233184801584,75.47,76.95,157.91,71.47,97.53,20.08,37.22,36.96,77.88,25.26
"1016","TRINITY_DN16944_c0_g1",-1.78906249340882,3.58107175117572,-9.47097563753242,8.02645451627533e-07,0.00015933098087399,6.3016612108116,698.98,580.8,609.22,417.25,820.83,195.89,103.38,183.92,282.74,143.74
"1017","TRINITY_DN16949_c0_g1",2.21910026311806,1.0398252935004,11.1361803664038,1.44527505474438e-07,6.58514055828455e-05,7.62097781589307,26,28,28,21,35,135.43,82,108,182.96,102
"1018","TRINITY_DN16963_c0_g1",-1.43221898879444,-0.631667346009212,-3.42643102255203,0.00521565804542544,0.0312015900515547,-1.97086148195396,44.32,16,34,31,36,10,2,18,15,7
"1019","TRINITY_DN16977_c2_g1",1.44952253715458,-0.905385789041685,3.29064900273896,0.006681536055883,0.0368426021508042,-2.17160719704172,12,7,13,5,15,34,9,19,48,16
"1020","TRINITY_DN16986_c0_g2",1.31468356546256,-0.732972061556264,4.33619817375232,0.00103255407348997,0.0106165687355753,-0.504487918778081,14,10,11,13,10,19,16,34,36,18
"1021","TRINITY_DN17014_c0_g4",1.08904218449463,-0.735996279245681,3.65462258178162,0.00344906923733447,0.0235792265129562,-1.5986515250028,17,10,9,15,12,17,14,28,29,23
"1022","TRINITY_DN17014_c1_g1",1.2835463430715,0.494115455064875,6.2387861114432,4.90375203277147e-05,0.00155703430714812,2.3404468511553,37,27,27.22,13.07,29.49,62.72,46,57,71.48,53.61
"1023","TRINITY_DN1702_c1_g1",-1.04139593590796,2.85044357538715,-6.61375514866074,2.85353282123392e-05,0.00111889004103725,2.73441683888944,263.27,276.02,334.79,310.85,224.08,158.8,108.75,154.32,131.47,128.67
"1024","TRINITY_DN17026_c0_g2",1.20739760818053,0.206430600814869,3.75888522634802,0.00285916240294218,0.0207627105818996,-1.52254332521502,31.58,18.72,35.14,9.33,23.99,34.37,62.72,41.1,62.57,35.32
"1025","TRINITY_DN17031_c1_g1",-5.32711309734521,0.0358841923207607,-3.81804906928617,0.0025715999935935,0.0192851222028776,-1.3624223448706,198.43,211.15,189.96,68.7,209.18,0,0,88.84,0,146.86
"1026","TRINITY_DN17036_c0_g2",1.99086142851756,-0.783976839096695,4.52867789711451,0.000741715484699969,0.00850931173345624,-0.235046529222196,17.46,8.33,4,4.57,15,20.91,35.76,40.53,27.66,27.59
"1027","TRINITY_DN17039_c0_g1",1.35048493396104,-1.36821630193345,3.65780904252776,0.00342930560510819,0.023481983403798,-1.58156643054841,7.99,6.12,12,6,6.99,14,15.99,15.15,24.01,8.29
"1028","TRINITY_DN17042_c0_g1",-2.4998156729794,-0.116945317431876,-5.93437961303786,7.71849898379528e-05,0.00204647505355191,1.81442070293168,103.06,72.25,39.8,55.12,54.73,12.64,2.1,7.18,16.38,10.39
"1029","TRINITY_DN17043_c0_g1",-1.26488316997822,3.21311008235314,-5.24357691024759,0.000226706440400735,0.00397942834359852,0.571559408019437,423.49,302.01,480.73,543,277.74,174.15,110,140.83,290.93,130
"1030","TRINITY_DN17054_c0_g1",-1.17822745665591,-0.23000992540549,-3.11838920735051,0.00915913310944333,0.0454746151488573,-2.56055847563602,51.26,19.87,43.42,23.77,57.11,7.29,13.43,20.08,22.6,9.47
"1031","TRINITY_DN17057_c0_g1",1.11137626041249,-0.795864048108621,3.10275325814628,0.00942556512798974,0.0463531566796103,-2.50483113073094,10.44,7,10.7,10.3,26.83,26.72,12.44,23.44,32.5,14.8
"1032","TRINITY_DN1706_c0_g1",1.24272486445854,2.77773670812018,3.30050441965287,0.00656228071059464,0.0363998656220337,-2.76582378437944,116.76,87.69,91.07,162.82,167.79,438.17,416.23,155.84,204.75,336.64
"1033","TRINITY_DN1706_c0_g2",1.24723854012034,8.19045212892398,9.14299292975596,1.15722640158093e-06,0.000187379467669505,5.59978742897266,4841.23,5193.97,4477.13,5916.66,5283.73,14146.06,14129.44,13107.77,10716.3,10710.57
"1034","TRINITY_DN17060_c0_g1",-1.08249749780291,-0.588847897722192,-3.68113133638453,0.00328814435259207,0.0228087434283982,-1.56473232397624,22.42,38.13,26.54,22.41,31.87,10.49,8.25,16.63,13.29,6.36
"1035","TRINITY_DN17071_c0_g1",-1.19042807969725,6.94709917385828,-8.24338497596751,3.33310779118475e-06,0.000326063068112104,4.56388598200486,5547.65,5114.61,4708.38,4230.09,5661.77,1933.6,2741.47,2558.96,2546.22,1480.61
"1036","TRINITY_DN17075_c1_g1",1.01637709937471,3.92616792666396,6.85773648889673,2.0263951042686e-05,0.000920543178066618,2.9485847282934,258.99,293.86,345.4,345.19,223.71,569.97,466.28,685.08,620.01,587.92
"1037","TRINITY_DN17082_c0_g1",1.99810633058345,0.604974578868045,5.7227972993845,0.000106599507740075,0.00248843511823623,1.60617033921214,48.15,11.44,25.31,15.63,21.48,145.77,51.31,73.26,84.39,72.78
"1038","TRINITY_DN171_c7_g2",-1.4999470467756,0.199034528323062,-3.62346239358046,0.00364860359821916,0.0245050621841131,-1.74471059599466,59.86,78.76,56.94,24.83,70.81,40.6,6.9,13.49,32.01,8.12
"1039","TRINITY_DN17111_c0_g1",-1.48007855832455,1.62372707964874,-5.8365925479653,8.95367893263939e-05,0.00223394289369353,1.72104249100436,156.66,81.36,200.67,108.59,184.15,55.85,43.3,40.4,54.59,47.86
"1040","TRINITY_DN17114_c0_g1",-1.29843782706641,1.2933587669025,-6.06389835675425,6.35379485893902e-05,0.0018188908219608,2.07999773838849,152.39,89,88.47,93,114.18,41,43.99,40,58.39,24
"1041","TRINITY_DN17120_c0_g1",1.04126366411948,0.966728037112752,3.7293915419002,0.00301467556617334,0.0214790697825169,-1.67864341562464,44,41,38,17,66,102,66,87,69,56
"1042","TRINITY_DN17122_c0_g1",1.048145437239,2.16285279202647,6.78092687732775,2.25507838327547e-05,0.000969451090276297,3.04088934015986,77,82,83,86,100,199,160,182,161,176
"1043","TRINITY_DN17124_c1_g2",2.10440226814716,-1.0897103910341,4.10906553045648,0.00153465467955022,0.0137637316630821,-0.899866827521961,2.6,13.7,10.91,3.09,12.59,20.2,17.65,18.8,44.08,26.67
"1044","TRINITY_DN17124_c1_g3",-1.0250278975952,0.605805801409276,-5.07899487502881,0.000295974942406649,0.00470997815008925,0.622502727643218,65.94,68.29,61.1,47.19,60.8,32.81,14.32,35.12,29.86,26.48
"1045","TRINITY_DN17124_c3_g1",-1.08923438935467,-0.630674941581387,-3.25335021421022,0.00715310862752141,0.0386053513950702,-2.2708729762857,41.15,21.44,32.43,18.49,28.44,11.89,4.97,10.94,25.96,5.09
"1046","TRINITY_DN17145_c0_g8",-2.15022041554744,-1.52043079970781,-3.18700651031219,0.00807677149442377,0.0418504028153952,-2.31875737454208,31.3,23.49,16.42,13.93,24.82,13.39,3.49,0,7.48,3.15
"1047","TRINITY_DN17157_c0_g1",-2.14423224090055,0.729342012872125,-7.1911159529772,1.28515539393361e-05,0.00069346118086749,3.59045988825005,146,89,84,77,97,29,16,20,36,7
"1048","TRINITY_DN17160_c0_g1",1.05456369314692,1.77871338903743,5.58655954442008,0.000131670402024365,0.00282668529303025,1.31463009225826,60.11,44.19,80.7,60.52,95.35,122.47,106.41,129.94,178.03,136.42
"1049","TRINITY_DN17180_c0_g1",2.19458379625954,-0.153978303337498,7.24952889462617,1.18830055106966e-05,0.000665934892439987,3.46331083844964,13.7,10.22,17.55,15.21,8.23,61.43,31.87,44.47,77.7,42.5
"1050","TRINITY_DN17191_c0_g1",-1.26216746609356,1.65130394834987,-4.8529758287729,0.000429483536648326,0.00595070464412836,0.155361655869386,220,118,89,108,156,45,60,58,60,44
"1051","TRINITY_DN1721_c3_g1",1.71733246509136,1.04180932084345,7.75717536776204,6.11974140713557e-06,0.000455767538549085,4.31691431843782,39,28,43,18,38,84.07,98,114,103,105
"1052","TRINITY_DN17212_c2_g1",1.41930902670217,-0.0104286195610497,4.59301732043103,0.00066477507611092,0.00791025621630913,-0.112801673258367,27,10,12,21,25,39,44,32,48,49
"1053","TRINITY_DN17212_c5_g1",1.00715645332547,-1.03392076882909,3.08597409987351,0.00972016046411089,0.0472846120922507,-2.50546227999056,13,7,13,9,11,18,13,21,28,9
"1054","TRINITY_DN17221_c0_g1",1.57247611328159,1.80736360710834,10.4519806507996,2.84482194644664e-07,8.99608781913833e-05,7.25563035885557,67.56,53.49,50.56,49.57,62.76,176.56,113.35,171.1,188.38,175.52
"1055","TRINITY_DN17227_c0_g1",1.09022978938771,2.68743744314108,6.83330201324919,2.09633564019451e-05,0.000934609057120218,3.06478832113231,126.31,117.89,98.13,147.81,118.88,234.72,271.07,287.57,292.47,198.04
"1056","TRINITY_DN17247_c0_g1",1.03130433800762,1.09191612365989,4.46074060548605,0.0008331324250305,0.00919912824397766,-0.434360330300054,67.17,42.82,32.14,40.29,33.14,82.02,91.18,76.09,74.88,81.01
"1057","TRINITY_DN17249_c0_g1",-1.1382669127588,2.37640480450093,-3.9034358037074,0.00220812726859583,0.0174592307373487,-1.60353629403987,328.17,153.75,186.68,138.39,288.73,85.37,49.4,123.26,94.8,144.15
"1058","TRINITY_DN17250_c1_g4",-2.13308933498325,-0.759517506528033,-5.11485557725102,0.000279180182824902,0.00453145011161719,0.594710260622459,41.42,35.31,27.24,32.66,35.37,13.82,3.68,11.81,2.58,5.73
"1059","TRINITY_DN17253_c2_g1",-1.67092113754977,-1.11619848942002,-3.51256987799816,0.00445982620531466,0.0280753056889182,-1.80274974086684,23,31,21,18,22,6,5.91,7,2,14
"1060","TRINITY_DN17256_c0_g1",-1.00362059115402,0.179737573602271,-4.39662519959748,0.000930223282204599,0.00991296523165955,-0.447671585100188,50.51,51.24,53.98,32.1,40.96,23.05,10,25.24,23.22,20
"1061","TRINITY_DN1727_c0_g1",1.2890118250701,5.70603265862879,11.2830909495446,1.255393733461e-07,6.04266553598914e-05,8.05730752952837,1004.18,883.64,971.72,852.87,846.53,2698.08,1998.39,1992.94,2077.68,2255.52
"1062","TRINITY_DN1728_c0_g2",1.64940810310983,-1.02874243017586,4.3297397612653,0.00104416441685636,0.0106884166561369,-0.541843887478291,4.43,15.82,9.96,9.03,7.54,24.17,13.99,18.95,32.01,19.69
"1063","TRINITY_DN17283_c1_g3",-1.82682975727574,-0.135600870167543,-6.44341647269498,3.64072479968725e-05,0.00129453197361378,2.53031135491687,68,42,59.78,30.06,47.89,8,10,16,16,9
"1064","TRINITY_DN1729_c1_g1",-3.29469777526706,0.865886396345769,-11.455992383556,1.06572203588912e-07,5.66844634893214e-05,7.59333500000398,202.34,171.75,138.69,103.97,177.4,14.16,6.2,20.54,19.22,12.19
"1065","TRINITY_DN17292_c0_g1",-2.50018850070812,-0.312447714546904,-7.49151744924058,8.62742659951021e-06,0.000552005608761583,3.54963143624848,64.71,46.54,57,43.68,61.97,13.92,6.9,8.11,13,2
"1066","TRINITY_DN17297_c5_g1",2.85379623117468,-2.04180406670238,5.45180104501926,0.000162683358832906,0.00323292311665348,0.198802896383545,3,4,7.01,1.68,2,19,12,18,19,12
"1067","TRINITY_DN1731_c0_g1",-1.66593690370831,6.1162337140586,-15.5878926050185,3.60657243133449e-09,8.9486444555816e-06,11.6603407283069,2954.54,2972.8,3966.79,3409.86,3791.59,1286.54,807.59,1097.46,1170.33,940.76
"1068","TRINITY_DN1731_c0_g2",-1.45609557082426,2.32039548544915,-6.66837144378069,2.64126246743374e-05,0.00107062861468832,2.87518228808403,262.64,194.68,302.52,155.21,219.78,108.94,70.24,93.54,58.22,80.63
